label,prediction,confidence,fragility,type
8,8,0.999754011631012,0.0002459883689880371,adversarial
1,9,0.43436679244041443,0.5656332075595856,adversarial
9,0,0.7170728445053101,0.28292715549468994,adversarial
8,0,0.991340696811676,0.008659303188323975,adversarial
8,0,0.986003041267395,0.01399695873260498,adversarial
8,0,0.9316129088401794,0.06838709115982056,adversarial
9,1,0.9990836381912231,0.0009163618087768555,adversarial
0,8,0.9055846333503723,0.09441536664962769,adversarial
4,7,0.5380131006240845,0.4619868993759155,adversarial
3,2,0.9144597053527832,0.0855402946472168,adversarial
3,5,0.836874783039093,0.16312521696090698,adversarial
1,1,0.6126593947410583,0.38734060525894165,adversarial
8,8,0.9562519192695618,0.04374808073043823,adversarial
4,7,0.8378469347953796,0.16215306520462036,adversarial
6,6,0.3560331463813782,0.6439668536186218,adversarial
3,3,0.5760537981987,0.42394620180130005,adversarial
3,5,0.95306795835495,0.04693204164505005,adversarial
5,2,0.4813711643218994,0.5186288356781006,adversarial
2,6,0.5261614322662354,0.47383856773376465,adversarial
2,2,0.6393914222717285,0.3606085777282715,adversarial
8,8,0.5592402815818787,0.44075971841812134,adversarial
3,7,0.9417195320129395,0.05828046798706055,adversarial
8,8,0.8876993656158447,0.11230063438415527,adversarial
9,9,0.9976143836975098,0.0023856163024902344,adversarial
5,5,0.7985066771507263,0.20149332284927368,adversarial
8,8,0.38467937707901,0.61532062292099,adversarial
9,7,0.9957471489906311,0.0042528510093688965,adversarial
8,8,0.7952510714530945,0.20474892854690552,adversarial
9,0,0.48035314679145813,0.5196468532085419,adversarial
1,9,0.7468671798706055,0.25313282012939453,adversarial
6,6,0.6227039694786072,0.3772960305213928,adversarial
5,3,0.6029335260391235,0.39706647396087646,adversarial
9,9,0.6081966757774353,0.3918033242225647,adversarial
4,7,0.6874555349349976,0.31254446506500244,adversarial
4,7,0.9473095536231995,0.05269044637680054,adversarial
8,0,0.5686715841293335,0.4313284158706665,adversarial
0,0,0.8657397031784058,0.13426029682159424,adversarial
7,2,0.7842759490013123,0.21572405099868774,adversarial
2,0,0.8846877813339233,0.11531221866607666,adversarial
9,9,0.9023781418800354,0.0976218581199646,adversarial
7,0,0.6690073013305664,0.3309926986694336,adversarial
4,2,0.44745197892189026,0.5525480210781097,adversarial
1,1,0.9999990463256836,9.5367431640625e-07,adversarial
6,4,0.5630442500114441,0.4369557499885559,adversarial
4,2,0.5784244537353516,0.42157554626464844,adversarial
4,8,0.9263073801994324,0.07369261980056763,adversarial
9,8,0.8419163823127747,0.15808361768722534,adversarial
1,3,0.33650365471839905,0.663496345281601,adversarial
2,2,0.6378608345985413,0.36213916540145874,adversarial
5,4,0.9926137924194336,0.007386207580566406,adversarial
6,2,0.5514805316925049,0.4485194683074951,adversarial
0,0,0.55278080701828,0.44721919298171997,adversarial
8,8,0.5605767369270325,0.43942326307296753,adversarial
6,4,0.4322112202644348,0.5677887797355652,adversarial
1,1,0.9991469383239746,0.0008530616760253906,adversarial
9,9,0.9968585968017578,0.0031414031982421875,adversarial
4,4,0.5981358885765076,0.40186411142349243,adversarial
5,5,0.7713184356689453,0.2286815643310547,adversarial
9,9,0.9997957348823547,0.00020426511764526367,adversarial
5,7,0.8405192494392395,0.1594807505607605,adversarial
0,2,0.8048352599143982,0.1951647400856018,adversarial
7,2,0.8706537485122681,0.12934625148773193,adversarial
2,6,0.847325325012207,0.15267467498779297,adversarial
0,9,0.8836135268211365,0.11638647317886353,adversarial
0,2,0.6799860596656799,0.32001394033432007,adversarial
4,4,0.47876542806625366,0.5212345719337463,adversarial
2,4,0.9999774694442749,2.2530555725097656e-05,adversarial
6,4,0.7555044293403625,0.24449557065963745,adversarial
6,6,0.9845938682556152,0.015406131744384766,adversarial
5,5,0.5241470336914062,0.47585296630859375,adversarial
5,7,0.9842275977134705,0.01577240228652954,adversarial
2,7,0.21774475276470184,0.7822552472352982,adversarial
8,8,0.8648406267166138,0.13515937328338623,adversarial
1,8,0.5041648745536804,0.4958351254463196,adversarial
7,0,0.3637758195400238,0.6362241804599762,adversarial
3,2,0.9945658445358276,0.005434155464172363,adversarial
1,1,0.9895498752593994,0.010450124740600586,adversarial
4,7,0.5877211689949036,0.41227883100509644,adversarial
5,5,0.5169972777366638,0.4830027222633362,adversarial
6,6,0.5853200554847717,0.41467994451522827,adversarial
5,7,0.991747260093689,0.008252739906311035,adversarial
1,8,0.9901955723762512,0.00980442762374878,adversarial
4,4,0.44038355350494385,0.5596164464950562,adversarial
7,4,0.5026810169219971,0.49731898307800293,adversarial
0,0,0.7857715487480164,0.21422845125198364,adversarial
9,9,0.6668524146080017,0.3331475853919983,adversarial
4,4,0.6415106654167175,0.35848933458328247,adversarial
3,6,0.9771648049354553,0.022835195064544678,adversarial
8,8,0.999962329864502,3.7670135498046875e-05,adversarial
2,5,0.5835503339767456,0.4164496660232544,adversarial
8,8,0.9992302656173706,0.0007697343826293945,adversarial
4,3,0.6090600490570068,0.39093995094299316,adversarial
7,7,0.999586284160614,0.00041371583938598633,adversarial
2,4,0.7143545746803284,0.28564542531967163,adversarial
3,9,0.6137909293174744,0.38620907068252563,adversarial
1,1,0.9371287822723389,0.06287121772766113,adversarial
5,7,0.46833229064941406,0.5316677093505859,adversarial
2,7,0.6819061040878296,0.3180938959121704,adversarial
9,9,0.8921582698822021,0.10784173011779785,adversarial
8,9,0.8253594040870667,0.17464059591293335,adversarial
9,9,0.9999977350234985,2.2649765014648438e-06,adversarial
7,4,0.6030217409133911,0.3969782590866089,adversarial
9,9,0.9773005247116089,0.022699475288391113,adversarial
5,5,0.8968471884727478,0.1031528115272522,adversarial
1,1,0.9926691055297852,0.007330894470214844,adversarial
4,4,0.48446255922317505,0.515537440776825,adversarial
0,0,0.7645372152328491,0.23546278476715088,adversarial
8,8,0.9905622601509094,0.009437739849090576,adversarial
2,4,0.4849953055381775,0.5150046944618225,adversarial
3,5,0.6676281094551086,0.33237189054489136,adversarial
8,8,0.9647902250289917,0.0352097749710083,adversarial
9,9,0.6334925293922424,0.36650747060775757,adversarial
1,1,0.9422920346260071,0.05770796537399292,adversarial
1,9,0.9881762266159058,0.011823773384094238,adversarial
3,5,0.3171669840812683,0.6828330159187317,adversarial
2,2,0.5711156725883484,0.4288843274116516,adversarial
4,4,0.8600986003875732,0.13990139961242676,adversarial
9,9,0.5323689579963684,0.4676310420036316,adversarial
3,0,0.33819618821144104,0.661803811788559,adversarial
1,1,0.9994803071022034,0.0005196928977966309,adversarial
7,7,0.8675714135169983,0.1324285864830017,adversarial
4,5,0.5663015842437744,0.4336984157562256,adversarial
6,2,0.2343529611825943,0.7656470388174057,adversarial
2,0,0.9805819392204285,0.019418060779571533,adversarial
8,4,0.9876125454902649,0.012387454509735107,adversarial
9,9,0.6882059574127197,0.3117940425872803,adversarial
5,3,0.6068370938301086,0.39316290616989136,adversarial
3,3,0.659938395023346,0.34006160497665405,adversarial
9,9,0.997973620891571,0.002026379108428955,adversarial
5,5,0.4664584696292877,0.5335415303707123,adversarial
5,4,0.9984684586524963,0.0015315413475036621,adversarial
6,6,0.9741864800453186,0.025813519954681396,adversarial
7,5,0.3601503372192383,0.6398496627807617,adversarial
2,2,0.9771350622177124,0.022864937782287598,adversarial
4,3,0.732719898223877,0.26728010177612305,adversarial
6,5,0.7357343435287476,0.26426565647125244,adversarial
3,6,0.9776182770729065,0.022381722927093506,adversarial
1,1,0.7526623010635376,0.2473376989364624,adversarial
0,0,0.8159257769584656,0.18407422304153442,adversarial
7,8,0.36262035369873047,0.6373796463012695,adversarial
2,0,0.5177176594734192,0.4822823405265808,adversarial
5,3,0.9966944456100464,0.0033055543899536133,adversarial
4,4,0.5800281167030334,0.41997188329696655,adversarial
7,7,0.6965137124061584,0.30348628759384155,adversarial
6,4,0.9739018082618713,0.026098191738128662,adversarial
1,1,0.9939467906951904,0.00605320930480957,adversarial
1,0,0.7578637599945068,0.24213624000549316,adversarial
9,9,0.8148773908615112,0.18512260913848877,adversarial
8,0,0.38837215304374695,0.611627846956253,adversarial
1,9,0.9221547245979309,0.07784527540206909,adversarial
0,2,0.2963109612464905,0.7036890387535095,adversarial
1,1,0.5915890336036682,0.4084109663963318,adversarial
3,7,0.5407941341400146,0.45920586585998535,adversarial
1,9,0.7335416078567505,0.2664583921432495,adversarial
1,1,0.9524887800216675,0.04751121997833252,adversarial
1,1,0.6807618737220764,0.3192381262779236,adversarial
7,5,0.5283134579658508,0.47168654203414917,adversarial
3,5,0.947233259677887,0.05276674032211304,adversarial
9,7,0.7159543633460999,0.28404563665390015,adversarial
6,2,0.9554908871650696,0.04450911283493042,adversarial
8,8,0.9992832541465759,0.0007167458534240723,adversarial
4,5,0.8269059062004089,0.17309409379959106,adversarial
6,6,0.8713396191596985,0.1286603808403015,adversarial
8,0,0.7222647070884705,0.27773529291152954,adversarial
4,4,0.5385531783103943,0.4614468216896057,adversarial
9,1,0.8720202445983887,0.12797975540161133,adversarial
4,3,0.8907175064086914,0.1092824935913086,adversarial
7,4,0.5195595622062683,0.4804404377937317,adversarial
9,3,0.40924617648124695,0.590753823518753,adversarial
7,7,0.7795634865760803,0.22043651342391968,adversarial
6,5,0.46073466539382935,0.5392653346061707,adversarial
8,8,0.479766845703125,0.520233154296875,adversarial
4,4,0.29345443844795227,0.7065455615520477,adversarial
9,9,0.9998247027397156,0.00017529726028442383,adversarial
7,5,0.8647276759147644,0.1352723240852356,adversarial
0,2,0.6692935228347778,0.33070647716522217,adversarial
1,6,0.8459291458129883,0.15407085418701172,adversarial
6,6,0.7076346278190613,0.2923653721809387,adversarial
1,8,0.5108232498168945,0.48917675018310547,adversarial
5,1,0.9796950817108154,0.02030491828918457,adversarial
9,8,0.953687310218811,0.046312689781188965,adversarial
0,8,0.948196291923523,0.05180370807647705,adversarial
4,4,0.6280369162559509,0.3719630837440491,adversarial
3,5,0.9640122652053833,0.0359877347946167,adversarial
4,6,0.9954596161842346,0.004540383815765381,adversarial
1,1,0.8530501127243042,0.1469498872756958,adversarial
3,4,0.9975548386573792,0.0024451613426208496,adversarial
0,0,0.4966651499271393,0.5033348500728607,adversarial
8,8,0.6546577215194702,0.3453422784805298,adversarial
4,4,0.5893121957778931,0.41068780422210693,adversarial
6,6,0.9975753426551819,0.0024246573448181152,adversarial
2,2,0.3006875813007355,0.6993124186992645,adversarial
2,6,0.8597550988197327,0.14024490118026733,adversarial
6,6,0.8475882411003113,0.15241175889968872,adversarial
5,2,0.3154551684856415,0.6845448315143585,adversarial
3,8,0.6332888007164001,0.36671119928359985,adversarial
6,6,0.4674883484840393,0.5325116515159607,adversarial
2,4,0.8040885329246521,0.1959114670753479,adversarial
1,1,0.5286904573440552,0.4713095426559448,adversarial
1,1,0.6115618348121643,0.3884381651878357,adversarial
8,9,0.5028347373008728,0.4971652626991272,adversarial
6,6,0.8282713294029236,0.17172867059707642,adversarial
0,9,0.7592377066612244,0.24076229333877563,adversarial
4,2,0.4901633858680725,0.5098366141319275,adversarial
0,0,0.456020325422287,0.543979674577713,adversarial
1,8,0.9992671608924866,0.0007328391075134277,adversarial
9,9,0.9620725512504578,0.037927448749542236,adversarial
7,7,0.9788821339607239,0.021117866039276123,adversarial
1,1,0.502443253993988,0.49755674600601196,adversarial
3,3,0.9653015732765198,0.034698426723480225,adversarial
7,7,0.8443766236305237,0.15562337636947632,adversarial
7,2,0.28871193528175354,0.7112880647182465,adversarial
8,0,0.5951141119003296,0.4048858880996704,adversarial
7,7,0.5814825296401978,0.41851747035980225,adversarial
7,7,0.9999862909317017,1.3709068298339844e-05,adversarial
3,5,0.8315759301185608,0.1684240698814392,adversarial
9,9,0.9914645552635193,0.008535444736480713,adversarial
7,7,0.9978128671646118,0.0021871328353881836,adversarial
7,4,0.9297107458114624,0.0702892541885376,adversarial
7,4,0.48641273379325867,0.5135872662067413,adversarial
2,7,0.9727592468261719,0.027240753173828125,adversarial
1,8,0.9972625970840454,0.00273740291595459,adversarial
2,2,0.7888405323028564,0.21115946769714355,adversarial
8,0,0.7249984741210938,0.27500152587890625,adversarial
6,6,0.9998279809951782,0.00017201900482177734,adversarial
4,2,0.31976163387298584,0.6802383661270142,adversarial
0,4,0.6418537497520447,0.3581462502479553,adversarial
7,7,0.27948909997940063,0.7205109000205994,adversarial
9,9,0.7717685103416443,0.2282314896583557,adversarial
8,0,0.39225614070892334,0.6077438592910767,adversarial
6,2,0.3778972327709198,0.6221027672290802,adversarial
8,8,0.9999779462814331,2.205371856689453e-05,adversarial
4,6,0.718848705291748,0.28115129470825195,adversarial
9,1,0.8908098936080933,0.10919010639190674,adversarial
1,9,0.7080817222595215,0.2919182777404785,adversarial
7,3,0.8942148685455322,0.10578513145446777,adversarial
2,0,0.9682889580726624,0.031711041927337646,adversarial
2,4,0.8178274035453796,0.18217259645462036,adversarial
8,8,0.993649423122406,0.006350576877593994,adversarial
5,3,0.7806060314178467,0.21939396858215332,adversarial
8,8,0.49191176891326904,0.508088231086731,adversarial
1,9,0.9859185218811035,0.014081478118896484,adversarial
2,4,0.6016694903373718,0.3983305096626282,adversarial
2,6,0.6929012537002563,0.30709874629974365,adversarial
4,5,0.9016394019126892,0.09836059808731079,adversarial
1,8,0.9647531509399414,0.035246849060058594,adversarial
2,3,0.34886661171913147,0.6511333882808685,adversarial
5,7,0.9813506603240967,0.01864933967590332,adversarial
2,0,0.8208203911781311,0.1791796088218689,adversarial
8,0,0.5521830320358276,0.44781696796417236,adversarial
1,4,0.27984848618507385,0.7201515138149261,adversarial
8,4,0.4488557279109955,0.5511442720890045,adversarial
1,1,0.9196829199790955,0.08031708002090454,adversarial
8,8,0.8891337513923645,0.1108662486076355,adversarial
6,5,0.8075159192085266,0.1924840807914734,adversarial
0,6,0.5965543985366821,0.40344560146331787,adversarial
2,5,0.7896819114685059,0.21031808853149414,adversarial
4,4,0.9206637144088745,0.07933628559112549,adversarial
1,8,0.5357485413551331,0.46425145864486694,adversarial
3,3,0.5566040277481079,0.4433959722518921,adversarial
6,2,0.6401286125183105,0.35987138748168945,adversarial
7,7,0.8436182141304016,0.1563817858695984,adversarial
7,4,0.9850224852561951,0.014977514743804932,adversarial
4,4,0.5094925761222839,0.49050742387771606,adversarial
4,4,0.5037922263145447,0.4962077736854553,adversarial
3,3,0.5118176937103271,0.48818230628967285,adversarial
3,5,0.482063889503479,0.517936110496521,adversarial
4,5,0.3513747453689575,0.6486252546310425,adversarial
5,4,0.3109419047832489,0.6890580952167511,adversarial
2,2,0.9956169128417969,0.004383087158203125,adversarial
4,6,0.6065729856491089,0.3934270143508911,adversarial
3,9,0.8310049772262573,0.16899502277374268,adversarial
7,4,0.9345842599868774,0.06541574001312256,adversarial
8,0,0.44964656233787537,0.5503534376621246,adversarial
4,7,0.8143028020858765,0.18569719791412354,adversarial
4,4,0.8017864227294922,0.1982135772705078,adversarial
4,2,0.5351207852363586,0.46487921476364136,adversarial
5,3,0.5693857669830322,0.4306142330169678,adversarial
4,4,0.5079523921012878,0.49204760789871216,adversarial
3,2,0.455710768699646,0.544289231300354,adversarial
2,6,0.7930164337158203,0.2069835662841797,adversarial
8,8,0.9999932050704956,6.794929504394531e-06,adversarial
4,2,0.6703627109527588,0.3296372890472412,adversarial
5,3,0.6389964818954468,0.3610035181045532,adversarial
5,5,0.8592199087142944,0.14078009128570557,adversarial
4,2,0.5736528635025024,0.42634713649749756,adversarial
1,9,0.46503791213035583,0.5349620878696442,adversarial
4,4,0.7604849338531494,0.23951506614685059,adversarial
2,0,0.6114857196807861,0.38851428031921387,adversarial
5,4,0.991532027721405,0.00846797227859497,adversarial
1,9,0.9728890061378479,0.0271109938621521,adversarial
6,4,0.350941002368927,0.649058997631073,adversarial
4,4,0.4538605809211731,0.5461394190788269,adversarial
3,5,0.7785036563873291,0.2214963436126709,adversarial
4,2,0.675000786781311,0.32499921321868896,adversarial
4,5,0.454170286655426,0.545829713344574,adversarial
0,0,0.9260321855545044,0.0739678144454956,adversarial
8,7,0.4033941924571991,0.5966058075428009,adversarial
8,8,0.6432764530181885,0.3567235469818115,adversarial
4,4,0.4905276298522949,0.5094723701477051,adversarial
5,3,0.5898033976554871,0.41019660234451294,adversarial
7,7,0.7834953665733337,0.21650463342666626,adversarial
5,3,0.38308268785476685,0.6169173121452332,adversarial
6,6,0.9931795597076416,0.0068204402923583984,adversarial
9,9,0.999340832233429,0.0006591677665710449,adversarial
1,1,0.8617910742759705,0.13820892572402954,adversarial
6,6,0.9147607684135437,0.0852392315864563,adversarial
7,7,0.6578677892684937,0.34213221073150635,adversarial
2,5,0.42785292863845825,0.5721470713615417,adversarial
0,0,0.6529536247253418,0.3470463752746582,adversarial
1,9,0.8217926025390625,0.1782073974609375,adversarial
4,7,0.7519066333770752,0.2480933666229248,adversarial
5,7,0.9486583471298218,0.05134165287017822,adversarial
6,3,0.5681419372558594,0.4318580627441406,adversarial
0,0,0.9204109311103821,0.07958906888961792,adversarial
0,9,0.9484807252883911,0.05151927471160889,adversarial
2,6,0.8531895875930786,0.1468104124069214,adversarial
7,4,0.46516701579093933,0.5348329842090607,adversarial
5,4,0.9195893406867981,0.0804106593132019,adversarial
6,6,0.9979887008666992,0.0020112991333007812,adversarial
0,0,0.8960037231445312,0.10399627685546875,adversarial
6,7,0.9752643704414368,0.024735629558563232,adversarial
2,6,0.26076191663742065,0.7392380833625793,adversarial
9,9,0.9775291681289673,0.022470831871032715,adversarial
1,9,0.5441967844963074,0.4558032155036926,adversarial
7,4,0.7593544125556946,0.24064558744430542,adversarial
7,7,0.8946859836578369,0.10531401634216309,adversarial
5,5,0.9857320189476013,0.014267981052398682,adversarial
2,2,0.4940543472766876,0.5059456527233124,adversarial
5,5,0.7883843183517456,0.2116156816482544,adversarial
6,4,0.5589332580566406,0.4410667419433594,adversarial
4,7,0.36840417981147766,0.6315958201885223,adversarial
1,1,0.9689202308654785,0.031079769134521484,adversarial
4,3,0.45589685440063477,0.5441031455993652,adversarial
3,4,0.9786633253097534,0.021336674690246582,adversarial
3,5,0.7500739693641663,0.24992603063583374,adversarial
3,6,0.9681431651115417,0.03185683488845825,adversarial
0,0,0.5379648208618164,0.4620351791381836,adversarial
3,5,0.7475184798240662,0.25248152017593384,adversarial
5,5,0.8258376717567444,0.17416232824325562,adversarial
5,5,0.9596968293190002,0.040303170680999756,adversarial
8,9,0.41894209384918213,0.5810579061508179,adversarial
9,7,0.4986071288585663,0.5013928711414337,adversarial
7,3,0.531766951084137,0.46823304891586304,adversarial
3,0,0.9670119285583496,0.03298807144165039,adversarial
1,9,0.6148413419723511,0.3851586580276489,adversarial
3,7,0.5081756711006165,0.49182432889938354,adversarial
3,6,0.5349854826927185,0.4650145173072815,adversarial
3,7,0.6636626720428467,0.3363373279571533,adversarial
4,5,0.3602454364299774,0.6397545635700226,adversarial
4,5,0.39945924282073975,0.6005407571792603,adversarial
2,7,0.5891848206520081,0.41081517934799194,adversarial
3,3,0.722977340221405,0.27702265977859497,adversarial
3,5,0.4729486405849457,0.5270513594150543,adversarial
8,9,0.31638026237487793,0.6836197376251221,adversarial
1,1,0.7321850657463074,0.2678149342536926,adversarial
7,7,0.6279348134994507,0.3720651865005493,adversarial
7,7,0.5865222811698914,0.41347771883010864,adversarial
0,0,0.9992270469665527,0.0007729530334472656,adversarial
7,2,0.33991172909736633,0.6600882709026337,adversarial
4,4,0.5351848006248474,0.4648151993751526,adversarial
5,0,0.4609372019767761,0.5390627980232239,adversarial
1,1,0.7143388986587524,0.28566110134124756,adversarial
4,7,0.9383400678634644,0.061659932136535645,adversarial
2,9,0.6416208148002625,0.35837918519973755,adversarial
4,5,0.9797320365905762,0.020267963409423828,adversarial
3,7,0.2709696292877197,0.7290303707122803,adversarial
9,7,0.5464967489242554,0.45350325107574463,adversarial
9,9,0.9884411096572876,0.011558890342712402,adversarial
4,7,0.9985455274581909,0.001454472541809082,adversarial
9,9,0.8978462219238281,0.10215377807617188,adversarial
9,9,0.9867191910743713,0.013280808925628662,adversarial
1,9,0.7769965529441833,0.22300344705581665,adversarial
8,0,0.8078104853630066,0.1921895146369934,adversarial
1,9,0.8991557359695435,0.10084426403045654,adversarial
6,6,0.7314419150352478,0.2685580849647522,adversarial
7,7,0.9826656579971313,0.017334342002868652,adversarial
5,5,0.5750594735145569,0.4249405264854431,adversarial
5,4,0.3052377700805664,0.6947622299194336,adversarial
4,3,0.3546966314315796,0.6453033685684204,adversarial
9,8,0.8432944416999817,0.1567055583000183,adversarial
7,5,0.5211272835731506,0.47887271642684937,adversarial
6,6,0.523472785949707,0.47652721405029297,adversarial
5,4,0.9086275100708008,0.09137248992919922,adversarial
9,9,0.9884430766105652,0.011556923389434814,adversarial
2,6,0.997461199760437,0.0025388002395629883,adversarial
4,4,0.3966408967971802,0.6033591032028198,adversarial
0,0,0.9871019721031189,0.012898027896881104,adversarial
7,7,0.9904857277870178,0.009514272212982178,adversarial
8,8,0.7271370887756348,0.27286291122436523,adversarial
5,6,0.6233893036842346,0.3766106963157654,adversarial
5,5,0.9983556866645813,0.0016443133354187012,adversarial
0,0,0.6110724806785583,0.38892751932144165,adversarial
0,0,0.7654742002487183,0.23452579975128174,adversarial
9,9,0.9789055585861206,0.021094441413879395,adversarial
9,9,0.48833319544792175,0.5116668045520782,adversarial
8,8,0.9966564178466797,0.0033435821533203125,adversarial
2,5,0.299921452999115,0.700078547000885,adversarial
5,5,0.9749725461006165,0.025027453899383545,adversarial
4,4,0.7402390241622925,0.2597609758377075,adversarial
8,8,0.9959393739700317,0.004060626029968262,adversarial
3,4,0.4004690647125244,0.5995309352874756,adversarial
6,4,0.8926296830177307,0.10737031698226929,adversarial
3,7,0.7133457064628601,0.2866542935371399,adversarial
6,2,0.7784913778305054,0.22150862216949463,adversarial
0,0,0.6198238730430603,0.3801761269569397,adversarial
6,6,0.9994291663169861,0.000570833683013916,adversarial
6,4,0.5916708707809448,0.4083291292190552,adversarial
6,6,0.8558300137519836,0.14416998624801636,adversarial
9,9,0.5342705845832825,0.46572941541671753,adversarial
6,4,0.7481316328048706,0.2518683671951294,adversarial
6,4,0.6068401336669922,0.3931598663330078,adversarial
8,8,0.8498536348342896,0.15014636516571045,adversarial
6,6,0.7033251523971558,0.29667484760284424,adversarial
2,6,0.94354248046875,0.05645751953125,adversarial
4,4,0.9658883213996887,0.03411167860031128,adversarial
5,3,0.26242300868034363,0.7375769913196564,adversarial
8,0,0.8307508230209351,0.16924917697906494,adversarial
1,1,0.9681299924850464,0.03187000751495361,adversarial
2,2,0.9352551102638245,0.06474488973617554,adversarial
7,7,0.9802282452583313,0.0197717547416687,adversarial
6,4,0.604586124420166,0.395413875579834,adversarial
5,7,0.6980122327804565,0.30198776721954346,adversarial
7,7,0.8405727744102478,0.1594272255897522,adversarial
8,0,0.5122820734977722,0.4877179265022278,adversarial
1,8,0.9999504089355469,4.9591064453125e-05,adversarial
8,6,0.6055970788002014,0.3944029211997986,adversarial
0,8,0.9992761015892029,0.0007238984107971191,adversarial
8,0,0.9268872737884521,0.07311272621154785,adversarial
6,6,0.505099356174469,0.494900643825531,adversarial
9,7,0.9866727590560913,0.013327240943908691,adversarial
2,6,0.7209576368331909,0.2790423631668091,adversarial
8,8,0.9949902892112732,0.005009710788726807,adversarial
9,9,0.979235827922821,0.020764172077178955,adversarial
4,8,0.9999653100967407,3.4689903259277344e-05,adversarial
0,0,0.8960469365119934,0.10395306348800659,adversarial
9,9,0.9954362511634827,0.004563748836517334,adversarial
4,2,0.9181156754493713,0.08188432455062866,adversarial
9,9,0.9995793700218201,0.00042062997817993164,adversarial
5,5,0.4731205999851227,0.5268794000148773,adversarial
7,7,0.9358193874359131,0.06418061256408691,adversarial
5,3,0.7877499461174011,0.21225005388259888,adversarial
5,5,0.7385366559028625,0.26146334409713745,adversarial
9,9,0.8790512084960938,0.12094879150390625,adversarial
5,5,0.941664457321167,0.05833554267883301,adversarial
3,0,0.9420085549354553,0.05799144506454468,adversarial
0,0,0.8715747594833374,0.1284252405166626,adversarial
1,8,0.6145024299621582,0.3854975700378418,adversarial
9,9,0.9986345171928406,0.0013654828071594238,adversarial
7,3,0.34964144229888916,0.6503585577011108,adversarial
2,6,0.7027382850646973,0.29726171493530273,adversarial
4,2,0.5088872313499451,0.49111276865005493,adversarial
1,8,0.21000558137893677,0.7899944186210632,adversarial
0,0,0.9859670996665955,0.014032900333404541,adversarial
8,0,0.6592217683792114,0.3407782316207886,adversarial
0,4,0.9017267823219299,0.09827321767807007,adversarial
3,5,0.37264302372932434,0.6273569762706757,adversarial
1,1,0.9765185713768005,0.023481428623199463,adversarial
7,7,0.7076305747032166,0.29236942529678345,adversarial
0,8,0.9987215399742126,0.0012784600257873535,adversarial
0,0,0.9872047901153564,0.012795209884643555,adversarial
4,5,0.635337233543396,0.364662766456604,adversarial
8,7,0.5035399198532104,0.49646008014678955,adversarial
6,6,0.37760865688323975,0.6223913431167603,adversarial
2,5,0.6660194396972656,0.3339805603027344,adversarial
4,2,0.9849976301193237,0.01500236988067627,adversarial
0,0,0.9989928603172302,0.0010071396827697754,adversarial
0,0,0.9868209958076477,0.013179004192352295,adversarial
9,1,0.43711429834365845,0.5628857016563416,adversarial
0,4,0.7976846098899841,0.20231539011001587,adversarial
8,8,0.9886053204536438,0.011394679546356201,adversarial
4,9,0.93836909532547,0.06163090467453003,adversarial
5,3,0.9614877104759216,0.03851228952407837,adversarial
9,1,0.9914114475250244,0.008588552474975586,adversarial
3,3,0.6514670848846436,0.34853291511535645,adversarial
9,9,0.8531008362770081,0.14689916372299194,adversarial
0,0,0.8450219631195068,0.15497803688049316,adversarial
5,6,0.9915491342544556,0.008450865745544434,adversarial
6,7,0.2681317925453186,0.7318682074546814,adversarial
5,5,0.6135067939758301,0.3864932060241699,adversarial
0,4,0.9253519773483276,0.07464802265167236,adversarial
1,0,0.5688776969909668,0.4311223030090332,adversarial
4,5,0.9581525325775146,0.04184746742248535,adversarial
8,8,0.9906504154205322,0.009349584579467773,adversarial
1,1,0.9905334711074829,0.00946652889251709,adversarial
0,0,0.9966121315956116,0.0033878684043884277,adversarial
5,5,0.47944408655166626,0.5205559134483337,adversarial
2,4,0.9772130846977234,0.02278691530227661,adversarial
1,9,0.6586582064628601,0.3413417935371399,adversarial
0,0,0.5660008192062378,0.4339991807937622,adversarial
2,2,0.5408953428268433,0.45910465717315674,adversarial
8,0,0.9493480920791626,0.0506519079208374,adversarial
1,9,0.7798417806625366,0.22015821933746338,adversarial
5,5,0.8431121706962585,0.15688782930374146,adversarial
6,6,0.6595489978790283,0.3404510021209717,adversarial
7,7,0.9959915280342102,0.004008471965789795,adversarial
7,7,0.5567502975463867,0.4432497024536133,adversarial
2,7,0.5386152863502502,0.46138471364974976,adversarial
6,3,0.6801943182945251,0.31980568170547485,adversarial
2,4,0.8595369458198547,0.14046305418014526,adversarial
5,3,0.5008067488670349,0.4991932511329651,adversarial
0,0,0.6505129933357239,0.3494870066642761,adversarial
1,1,0.9035162329673767,0.09648376703262329,adversarial
4,2,0.8215141892433167,0.17848581075668335,adversarial
2,3,0.19907476007938385,0.8009252399206161,adversarial
5,3,0.2630269527435303,0.7369730472564697,adversarial
4,5,0.3395867943763733,0.6604132056236267,adversarial
6,7,0.2989463806152344,0.7010536193847656,adversarial
2,5,0.4251757860183716,0.5748242139816284,adversarial
2,2,0.9578397274017334,0.0421602725982666,adversarial
1,0,0.9013521075248718,0.09864789247512817,adversarial
7,5,0.4807083010673523,0.5192916989326477,adversarial
2,4,0.9983419179916382,0.0016580820083618164,adversarial
8,0,0.50841224193573,0.49158775806427,adversarial
5,5,0.6342486143112183,0.36575138568878174,adversarial
5,5,0.655319333076477,0.34468066692352295,adversarial
3,5,0.5808209180831909,0.4191790819168091,adversarial
0,0,0.7275089025497437,0.27249109745025635,adversarial
